3289	nyheter	nordtrondelag	- Should not breathe in large amounts	Professor believes the safety zone has been established to prevent people from breathing in large amounts of the lime.	http://www.adressa.no/nyheter/nordtrondelag/article10099945.ece		
3290	nyheter	trondheim	Kieglekroa opens its doors again	From November 19, Kieglekroa's regulars will no longer be barless.	http://www.adressa.no/nyheter/trondheim/2015/11/06/Kieglekroa-%c3%a5pner-d%c3%b8rene-igjen-11777643.ece		
3291	nyheter	okonomi	More employees despite the oil crisis	Other oil service companies have made dramatic cuts, but at Kvaerner Verdal the number of employees increased in 2015.	http://www.adressa.no/nyheter/okonomi/2016/03/20/Flere-ansatte-tross-oljekrisen-12398869.ece		
3292	nyheter	utenriks	Chuck Berry (90) ready with new album	St. Louis (AP): Rock'n'roll legend Chuck Berry is ready with his first studio album in 37 years.	http://www.adressa.no/nyheter/utenriks/2016/10/18/Chuck-Berry-90-klar-med-nytt-album-13662244.ece		
3294	nyheter	sortrondelag	Floating dock loosened in the wind	The rope ashore at the end.	http://www.adressa.no/nyheter/sortrondelag/2016/11/25/Flytebrygge-l%c3%b8snet-i-vinden-13841160.ece		
3295	nyheter	utenriks	Car Quiz	Check if you can handle these car questions.	http://www.adressa.no/nyheter/utenriks/2016/03/07/Bilquiz-12249389.ece		
3296	nyheter	trondheim	Police are investigating broadly after discovery of dead man	Found outside the residential complex at Heimdal.	http://www.adressa.no/nyheter/trondheim/2016/10/29/Politiet-etterforsker-bredt-etter-funnet-av-d%c3%b8d-mann-13715736.ece		
3298	forbruker	hjem	From bed covers to lift curtains	A colourful bed cover gets a boost: upstairs in front of the window there will be both decorative and screens for access.	http://www.adressa.no/forbruker/hjem/article1206034.ece		
3299	nyheter	nordtrondelag	"Now the road is raging behind me"	Three men were in the car that drove into a hole in Namdalen.	http://www.adressa.no/nyheter/nordtrondelag/article11477709.ece		
3300	nyheter	nordtrondelag	- He Put Everyone Else Before Himself	Work colleagues in mourning after the death of the 46-year-old.	http://www.adressa.no/nyheter/nordtrondelag/2016/03/10/Han-satte-alle-andre-foran-seg-selv-12260523.ece		
3301	bolig	boligguiden	A gem of a holiday property from 2006 with a lovely location and a high standard. Scenic and idyllic location, 100 meters from the sea with beautiful views. A place created for recreation for the whole family. - BoligGuiden - adressa.no	This lovely property is very beautifully situated with a scenic and idyllic location in the holiday property field "Vaslag østre". The field is located on a small owned me...	http://www.adressa.no/bolig/boligguiden/utenbys/bolig1194529.html		
3302	nyheter	nordtrondelag	Drunk men in shelter made nauseous	Shouted foul words to hikers in Stjørdal.	http://www.adressa.no/nyheter/nordtrondelag/article10833046.ece		
3303	nyheter	trondheim	Mari (7) cuts herself short to donate her hair	"It has taken off completely," says Siv Tømmervik from Apollo Hair Center.	http://www.adressa.no/nyheter/trondheim/2016/07/05/Mari-7-klipper-seg-kort-for-%c3%a5-donere-bort-h%c3%a5ret-12984541.ece		
3304	nyheter	trondheim	Rasmus Rohde hits back at Hans Rotmo's xenophobia	Rasmus Rohde hit back at Hans Rotmo's xenophobia when he introduced the Women's Day keynote speaker in Trondheim, Fatima Almanea.	http://www.adressa.no/nyheter/trondheim/2016/03/08/Dette-kan-jeg-f%c3%a5-til-bedre-12254442.ece		
3305	nyheter	sortrondelag	The triangle is muddy and wet	It is wet, muddy and snowy at high altitudes, but quite possible to walk the famous Triangle in Trollheimen.	http://www.adressa.no/nyheter/sortrondelag/article11335542.ece		
3306	nyheter	politikk	"I told Sindre that this is not possible.	Conservative Party leader Erna Solberg is easing the veil about washing dishes at home after her husband Sindre Finnes scolded NRK on Twitter.	http://www.adressa.no/nyheter/politikk/valget/article8268903.ece		
3307	nyheter	sortrondelag	Passenger car vs timber truck in Hemne	No personal injury.	http://www.adressa.no/nyheter/sortrondelag/2016/12/01/Personbil-mot-t%c3%b8mmerbil-i-Hemne-13872486.ece		
3309	nyheter	okonomi	Tobb prices rose 15 per cent in central Trondheim, fell on Ranheim	The prices of used Tobb apartments rose 15 per cent in central districts in Trondheim last year.	http://www.adressa.no/nyheter/okonomi/2016/01/06/Mens-Tobb-prisene-steg-15-prosent-sentralt-i-Trondheim-falt-de-p%c3%a5-Ranheim-11992238.ece		
3310	nyheter	trondheim	Here they boil away varicose veins	St. Olav's Hospital offers a new type of varicose vein treatment. The procedure is over within a short hour, and the patient can walk back to work.	http://www.adressa.no/nyheter/trondheim/article9217007.ece		
3311	nyheter	trondheim	Jørn got brand new Tesla in March - at Easter the hood was kicked in	"The joy of having a new car quickly passed," says the unfortunate car owner.	http://www.adressa.no/nyheter/trondheim/article9551739.ece		
3312	nyheter	trondheim	- A lousy thing to do	This is what Eric Almenning's (20) car looked like when he returned to the P-basement.	http://www.adressa.no/nyheter/trondheim/article10507393.ece		
3313	nyheter	trondheim	The Munkholm boat is back on schedule	Was stripped of his certificate Wednesday morning.	http://www.adressa.no/nyheter/trondheim/article1503182.ece		
3314	nyheter	helse	- Krill capsules are better than cod liver oil	New research shows that Omega-3 from krill oil is effectively utilized than Omega-3 from cod liver oil.	http://www.adressa.no/nyheter/helse/komiform/article1225246.ece		
3315	kultur	musikk	Two members died during filming, tonight they play in Trondheim	Two of the members died during the filming period, but now the lows are over and Aunt Mary is ready for a comeback.	http://www.adressa.no/kultur/musikk/2016/02/12/Oppturen-starter-p%c3%a5-Rockheim-12150655.ece		
3316	nyheter	nordtrondelag	Meråker Line closed due to landslide	Travelers have to take a bus.	http://www.adressa.no/nyheter/nordtrondelag/2016/11/25/Mer%c3%a5kerbanen-stengt-p%c3%a5-grunn-av-ras-13842025.ece		
3317	nyheter	sortrondelag	Few know this "secret"	Can make your bus ride far more comfortable.	http://www.adressa.no/nyheter/sortrondelag/2015/10/21/F%c3%a5-kjenner-denne-%c2%abhemmeligheten%c2%bb-11706282.ece		
3318	nyheter	nordtrondelag	Rang the bell, attacked with pepper spray and ran away	Was greeted by pepper spray when he opened the door in his own home.	http://www.adressa.no/nyheter/nordtrondelag/stjordal/article1618445.ece		
3319	nyheter	trondheim	"Deepest sympathy for the French people"	"We wish to express our deepest sympathy and condolences to the French people."	http://www.adressa.no/nyheter/trondheim/2015/11/16/%c2%abDypeste-medf%c3%b8lelse-med-det-franske-folk%c2%bb-11816668.ece		
3323	nyheter	sainntja	Ivan's (11) wonderful years	2007 will be a year Ivan Neraas will remember for a long time. Recording a commercial with RBK and singing in the final of the Eurovision Song Contest junior are just two of the highlights.	http://www.adressa.no/nyheter/sainntja/article845272.ece		
3324	nyheter	nordtrondelag	More dangerous overtaking on the E6	The police stopped the semitrailer at Følling in Steinkjer.	http://www.adressa.no/nyheter/nordtrondelag/2016/08/12/Flere-farlige-forbikj%c3%b8ringer-p%c3%a5-E6-13169519.ece		
3328	nyheter	innenriks	Pickle theft in broad daylight	Here the thief, dressed as a repairman, carries the entertainment machine from a store in Tynset.	http://www.adressa.no/nyheter/innenriks/article9475057.ece		
3329	nyheter	trondheim	- Bandidos to Trondheim to party next weekend	The support group has been given permanent residence.	http://www.adressa.no/nyheter/trondheim/article1703456.ece		
3330	nyheter	sortrondelag	"People accused me of plagiarizing the Trønderbunad.	Tone Svee Dahl wanted to honour her grandmother from Orkdal and created a knitting pattern based on the Trønderbunad.	http://www.adressa.no/nyheter/sortrondelag/2016/03/05/Folk-beskyldte-meg-for-%c3%a5-drive-plagiering-av-tr%c3%b8nderbunaden-12236622.ece		
3331	nyheter	utenriks	These are Europe's terrorist attacks	More than 30 terrorist attacks have hit Europe over the past 18 years.	http://www.adressa.no/nyheter/utenriks/2016/07/15/Dette-er-Europas-terroraksjoner-13040614.ece		
3332	forbruker	hjem	Creak in the parquet ended in court	Homebuyers demanded NOK 80,000 to get new parquet. They thought the seller should have informed that he had laid it himself.	http://www.adressa.no/forbruker/hjem/article4833861.ece		
3333	nyheter	okonomi	Up in the middle of the night to earn less than a hundred dollars an hour?	"I like my job," said Roald Arentz, 41.	http://www.adressa.no/nyheter/okonomi/article5604909.ece		
3337	nyheter	trondheim	LO asks Andresen to drop the "gnawing" poster	The Norwegian Confederation of Trade Unions (LO) is now turning around and asking NTNU researcher Trond Andresen not to include the poster that says that "The gnawing about anti-Semitism is a derailment tactic".	http://www.adressa.no/nyheter/trondheim/article10904708.ece		
3341	nyheter	okonomi	Now this coffee giant is coming to Norway	Should put in place up to 30 coffee shops.	http://www.adressa.no/nyheter/okonomi/article10895142.ece		
3343	nyheter	trondheim	Fintrøndersk on the rise	"Hainnhoinn i bainn" is on its way out. If you want to be hip today, it is "male dog on a leash" that applies in Trondheim.	http://www.adressa.no/nyheter/trondheim/article1171581.ece		
3344	bolig	boligguiden	Exceptional exposure opportunity at the entrance gate to the city center - where Solsiden meets Bakklandet - BoligGuiden - adressa.no	Look forward to giving your company the exposure it deserves - in No1! Today, the residential part of No1 is already a sales success with all apartments sold out. This is saying...	http://www.adressa.no/bolig/boligguiden/trondheim/trondheim-sentrum/bolig1192596.html		
3345	nyheter	trondheim	- I thought it was safe and cheap	Steinar Holshagen had his car stolen while it was in the supervised parking garage in Trondheim.	http://www.adressa.no/nyheter/trondheim/article1777740.ece		
3347	nyheter	trondheim	Fire in restaurant in Trondheim	Full call-out to the restaurant Two rooms and kitchen.	http://www.adressa.no/nyheter/trondheim/article7891095.ece		
3350	nyheter	trondheim	- Must intervene against racist posters	- Private posters expressing hatred of Jews have nothing to do with the May 1 train. The committee must make sure to dismiss these.	http://www.adressa.no/nyheter/trondheim/article10899488.ece		
3352	nyheter	okonomi	DNB ceo warns NAV against consultant trap	Fiksdahl believes that the welfare agency NAV may have fallen into the consultant trap and lost control of costs.	http://www.adressa.no/nyheter/okonomi/2015/10/25/DNB-topp-mener-NAV-havnet-i-konsulentfellen-11727011.ece		
3353	pluss	magasin	Trondheim was always at the forefront of jazz development	- Come here! Join us and spell! This has been the attitude in Trondheim jazz. This has brought international success.	http://www.adressa.no/pluss/magasin/2016/11/07/Jazzmirakelet-i-Trondheim-13753185.ece		
3355	bolig	boligguiden	Nice 2-bedroom of 43 sqm on the 2nd floor. Balcony. Parking. Bathroom and kitchen TG1. Low community costs. - BoligGuiden - adressa.no	Primary room: 2nd floor: Entrance hall, bedroom, hallway, bathroom, living room and kitchen. The apartment has 1 storage room in the basement and access to a common storage room in the basement, (area measurement of storage rooms, not done)	http://www.adressa.no/bolig/boligguiden/trondheim/trondheim-sentrum/bolig1195639.html		
3356	nyheter	okonomi	Large increase in home sales over six million	120 second-hand homes worth six million kroner or more have been sold in Trondheim this year.	http://www.adressa.no/nyheter/okonomi/article6616677.ece		
3357	100sport	vintersport	The jumping legend was touched by Tande's triumph: – As big as winning a championship	Roger Ruud knows a little about what Daniel-André Tande experienced in the New Year's jumping race.	http://www.adressa.no/100Sport/vintersport/Hopplegenden-ble-rort-av-Tandes-triumf--Like-stort-som-a-vinne-et-mesterskap-228129b.html		
3358	nyheter	nordtrondelag	Delays at Værnes	The snowy weather at Gardermoen airport has led to a number of delays in air traffic.	http://www.adressa.no/nyheter/nordtrondelag/2016/01/10/Forsinkelser-p%c3%a5-V%c3%a6rnes-12012363.ece		
3361	nyheter	nordtrondelag	- That's a lie.	Rørvik Båtforening apologizes.	http://www.adressa.no/nyheter/nordtrondelag/article11365944.ece		
3362	nyheter	trondheim	- July 22 stories need to be told again and again	The names of the eight people from Trøndelag who were killed on Utøya were read out at High Mass in Nidaros Cathedral today. "Their stories are part of our country's basic narratives," bishop Tor B. Sinsaas said.	http://www.adressa.no/nyheter/trondheim/article3255751.ece		
3363	nyheter	trondheim	We caught him red-handed	Young tagger arrested after extensive damage to property in Trondheim last night.	http://www.adressa.no/nyheter/trondheim/article8532263.ece		
3365	nyheter	sortrondelag	Closing down the maternity ward in Orkdal	The board of St. Olavs Hospital HF has decided to move the maternity services from Orkdal to Trondheim.	http://www.adressa.no/nyheter/sortrondelag/article1743944.ece		
3366	nyheter	sortrondelag	Plumber Mari (29) participates in new extreme reality	Mari Solligård from Orkanger will, together with eleven other women, try to survive all alone on a desert island.	http://www.adressa.no/nyheter/sortrondelag/2016/12/17/R%c3%b8rlegger-Mari-29-deltar-i-ny-ekstrem-reality-13945220.ece		
3367	pluss	kultur	Trondheim relevant for international star meeting	Brian May of Queen, Stephen Hawking and nine Nobel Laureates were among the celebrities at the Starmus Festival in 2016. "We are working intensively to bring Starmus 2017 to Trondheim," says an enthusiastic May-Britt Moser.	http://www.adressa.no/pluss/kultur/2016/08/29/Vitenskapsstjerner-som-vil-n%c3%a5-ut-til-folk-13249798.ece		
3369	nyheter	trondheim	"Jei doesn't speak Finnish"	If you think that to speak Finnishly is to speak like lawyer Christian Wiig, you are wrong.	http://www.adressa.no/nyheter/trondheim/article1171582.ece		
3371	nyheter	trondheim	- Spreading fear	The police want tips about arsonists in Heimdal.	http://www.adressa.no/nyheter/trondheim/article1709576.ece		
3372	nyheter	okonomi	29-year-old sold property in Trondheim for NOK 23 million	The development company Heimdal Bolig has acquired a new part of Granåsen farm. The owner Andreas Alexander Nanavat Husby is left with around NOK 23 million.	http://www.adressa.no/nyheter/okonomi/2015/12/30/29-%c3%a5ring-solgte-eiendom-i-Trondheim-for-23-millioner-11976079.ece		
3373	nyheter	trondheim	- I have no problem understanding that I was stopped	A civilian police car was left behind a car on the E6 spewing blue smoke from the exhaust pipe. When the Road Administration took a closer look, they found severed springs.	http://www.adressa.no/nyheter/trondheim/2016/09/15/Politibilen-stusset-da-det-kom-bl%c3%a5r%c3%b8yk-ut-av-ungdomsbilen-13327178.ece		
3376	nyheter	sortrondelag	Now there is no turning back for Rissa and Leksvik	Now there is no turning back. The King in Council has decided that Rissa and Leksvik will become one municipality from 1 January 2018.	http://www.adressa.no/nyheter/sortrondelag/2016/06/17/Rissa-og-Leksvik-er-virkelig-sant-12906072.ece		
3377	nyheter	nordtrondelag	Socialist Left Party calls for debate on deployment of US soldiers	"The question is whether we want American bases on Norwegian soil. I don't think people have really understood what is happening," says Ottar Michelsen, leader of Sør-Trøndelag SV.	http://www.adressa.no/nyheter/nordtrondelag/2016/10/22/SV-krever-debatt-om-utplassering-av-amerikanske-soldater-13680140.ece		
3379	pluss	kultur	It was a cup final and with 8000 spectators, a record attendance was set at Sorgenfri	Across the track, an airplane circled. Adresseavisen's photographer leaned far out to get the best pictures possible. Below him, he saw packed stands and two teams running around on the grass. It was the cup final at Sorgenfri.	http://www.adressa.no/pluss/kultur/2016/11/14/Cupfinalen-i-fugleperspektiv-13787038.ece		
3380	nyheter	sortrondelag	Salute cannon exploded	The police still do not know the cause of the cannon accident that gave a 16-year-old serious injuries Muruvika in Malvik on Saturday night.	http://www.adressa.no/nyheter/sortrondelag/article507642.ece		
3384	nyheter	okonomi	How to see who is taxing you	Everyone who searches you in the tax lists is logged and listed so you can see who they are.	http://www.adressa.no/nyheter/okonomi/2015/10/15/Slik-ser-du-hvem-som-snoker-p%c3%a5-deg-i-skattelistene-11687148.ece		
3386	pluss	magasin	This "Danish" idyll is actually located in Trondheim	Close to Nardocenteret is a housing estate that is highly atypical for Trondheim. The so-called atrium city in white plaster was built in the 60s, with strict guidelines for who could live there.	http://www.adressa.no/pluss/magasin/2016/06/12/Trondheims-lille-Danmark-12870594.ece		
3389	pluss	nyheter	16 cameras accompany you on Torget	The Norwegian Data Protection Authority wants to remove the notification requirement for camera surveillance, and is more concerned about "intelligent cameras" that can be used for personalised advertising.	http://www.adressa.no/pluss/nyheter/2016/12/29/16-kamera-f%c3%b8lger-med-deg-p%c3%a5-Torget-13986265.ece		
3390	nyheter	innenriks	Solberg pays tribute to bold Norwegians	Prime Minister Erna Solberg (H) used her New Year's speech to pay tribute to the individual who dares to stand out, think in new ways and push boundaries.	http://www.adressa.no/nyheter/innenriks/2017/01/01/Solberg-hyller-dristige-nordmenn-14002948.ece		
3391	pluss	kultur	Here are the superstars who have visited Trondheim	Kiss, Elton John, Bob Dylan, Judas Priest, Kent, Iron Maiden, Muse and many, many more. There is no way how many superstars have visited Trondheim over the years.	http://www.adressa.no/pluss/kultur/2016/07/25/Konserter-i-Trondheim-12851646.ece		
3392	nyheter	utenriks	These will become ambassadors	Mona Juul from Sparbu wants to become a London ambassador.	http://www.adressa.no/nyheter/utenriks/article8390513.ece		
3396	migration catalog	trondheim	Paper art sold almost immediately after opening	I had to pinch myself in the arm.	http://www.adressa.no/migration_catalog/Trondheim/2016/07/03/Papirkunst-solgt-nesten-umiddelbart-etter-%c3%a5pning-12987010.ece		
3397	nyheter	trondheim	8000 Trønders want to party with strangers	The party app Heaps is hitting the mark among trapped Norwegians.	http://www.adressa.no/nyheter/trondheim/2016/07/29/8000-tr%c3%b8ndere-vil-feste-med-fremmede-13096497.ece		
3398	kultur	film	Sado sex in the dark	Kosmorama isn't exactly doing the subtle allusion art on the new posters.	http://www.adressa.no/kultur/film/article1278508.ece		
3399	nyheter	trondheim	Report of possible rape at private party in Trondheim	Woman in her 20s driven to the rape center.	http://www.adressa.no/nyheter/trondheim/2016/12/21/Melding-om-mulig-voldtekt-p%c3%a5-privatfest-i-Trondheim-13960358.ece		
3400	pluss	kultur	Suspense and humor at Munkholmen	Big dreams, deep longings and impressive heroic deeds take place on Munkholmen throughout the summer. Also this year, the BUL's summer theater is a sure attraction for children and adults.	http://www.adressa.no/pluss/kultur/2016/06/11/Spenning-og-humor-p%c3%a5-Munkholmen-12874163.ece		
3401	pluss	okonomi	- Experience is what counts least with us	Start-ups and job seekers met face to face at Digs in Midtbyen.	http://www.adressa.no/pluss/okonomi/2016/04/28/Vi-vil-aldri-legge-ut-en-jobbannonse-p%c3%a5-Finn.no-12666986.ece		
3402	nyheter	trondheim	15-year-olds triggered the fire alarm with phyverkeri	Three 15-year-old boys set off fireworks at the Risvollan Centre and the fire alarm was triggered. The police responded and took a serious talk with the boys.	http://www.adressa.no/nyheter/trondheim/2017/01/01/15-%c3%a5ringer-utl%c3%b8ste-brannalarmen-med-fyverkeri-14002953.ece		
3406	kultur	film	A French stain	It was even darker.	http://www.adressa.no/kultur/film/filmanmeldelser/article1535395.ece		
3407	100sport	sprek	Diet takes off in the U.S.: - Little to suggest it works	You are promised to be young and beautiful. But the dietitian has little faith in the diet.	http://www.adressa.no/100Sport/sprek/Diett-tar-av-i-USA---Lite-som-tyder-pa-at-det-funker-215470b.html		
3409	pluss	kultur	For the first time in 20 years, Norwegians could walk into a store and buy the car they wanted.	The authorities released the brake, and the public was not slow to give gas. From the autumn of 1960, car sales exploded in Norway.	http://www.adressa.no/pluss/kultur/2016/09/26/Bilens-%c2%abfrigj%c3%b8ringsdag%c2%bb-13520117.ece		
3411	nyheter	trondheim	Man with a kilt in the Marienborg tunnel brought out the Twitter poet at the police	Special clothing notwithstanding: Uncle police had to pick the man up.	http://www.adressa.no/nyheter/trondheim/2016/04/30/Mann-med-kilt-i-Marienborgtunnelen-fikk-frem-Twitter-poeten-hos-politiet-12673841.ece		
3412	nyheter	okonomi	The hunter finally becomes a landowner	Three years after the purchase, real estate investor Øyvind Christensen takes over Storfosen Gods.	http://www.adressa.no/nyheter/okonomi/article9438045.ece		
3415	sport	sprek	Gunn sleeps outside one weekend a month	Here are eight tips on how to do the same.	http://www.adressa.no/sport/sprek/article10732488.ece		
3416	100sport	ballsport	Thanking her husband for his support after the showpiece: "He gives me tremendous security.	Goalkeeper-Kari gave the man a solid hug when the gold was ready.	http://www.adressa.no/100Sport/ballsport/Takker-ektemannen-for-stotten-etter-praktkamp--Han-gir-meg-enorm-trygghet-227642b.html		
3417	nyheter	nordtrondelag	Young male wolf shot in Lierne	A wolf is shot in Lierne. This did not happen in connection with a license hunt, whoever has shot claims it was in distress.	http://www.adressa.no/nyheter/nordtrondelag/2016/10/26/Ung-hannulv-skutt-i-Lierne-13699241.ece		
3419	nyheter	trondheim	Glass jellyfish stopped the ferry	M/F Fosen stopped this morning due to clogged cooling water intake, probably due to large amounts of jellyfish in the Trondheim Fjord.	http://www.adressa.no/nyheter/trondheim/article1121528.ece		
3421	nyheter	trondheim	- I woke up with a picture in my head	In Trondheim, two dogs had disappeared. 500 kilometres further south in the country, Siv Tamlag imagined where they were. And got it right.	http://www.adressa.no/nyheter/trondheim/2016/12/23/Jeg-v%c3%a5knet-med-et-bilde-i-hodet-13971137.ece		
3422	nyheter	nordtrondelag	These probably end up in Latvia	The military is still negotiating to sell trucks.	http://www.adressa.no/nyheter/nordtrondelag/article10350416.ece		
3425	pluss	kultur	Full flap for new theatre	The refugee lodge continues the story and makes room for the emotions.	http://www.adressa.no/pluss/kultur/article11198546.ece		
3426	nyheter	sortrondelag	Construction of the new E6 now begins	The Norwegian Public Roads Administration encourages you to travel by public transport, carpool or cycle to avoid queues over Heimdalsmyra.	http://www.adressa.no/nyheter/sortrondelag/2016/04/06/N%c3%a5-starter-byggingen-av-ny-E6-12560910.ece		
3428	nyheter	okonomi	Northug invests in companies started by NTNU students	Petter Northug has become an owner of the company behind the photo-sharing app Gobi. Now the NTNU founders are moving to Silicon Valley.	http://www.adressa.no/nyheter/okonomi/2016/01/21/Northug-investerer-i-selskap-startet-av-NTNU-studenter-12056908.ece		
3429	nyheter	innenriks	The Norwegian Armed Forces pay a billion for new trucks	Oslo (NTB): The Norwegian Armed Forces are buying new high-tech trucks for NOK 1 billion.	http://www.adressa.no/nyheter/innenriks/article9443339.ece		
3430	forbruker	fritid	The silent moose hunter	Imagine being able to "see" a moose in the terrain in front of you just by observing the small signals that your dog sends out, and then sneaking up close and trapping an animal that has no idea you're there!	http://www.adressa.no/forbruker/fritid/article1144972.ece		
3431	kultur	scene	Ridiculous unotes	Head-shakingly funny with a sad reverberation about a talentless soprano and a talented pianist.	http://www.adressa.no/kultur/scene/article6578407.ece		
3433	kultur	bok	A smashing debut	Strong short stories about life, death and local politics.	http://www.adressa.no/kultur/bok/bokanmeldelser/article1108303.ece		
3436	pluss	okonomi	In this NTH class, many of Norway's most successful entrepreneurs walked	Several of Norway's most successful entrepreneurs graduated from the old NTH in 1991/92. What was it about this particular vintage?	http://www.adressa.no/pluss/okonomi/2016/02/12/Klassebilde-av-superkullet-12152095.ece		
3437	nyheter	trondheim	Can you handle these typical words from Trondheim?	The previous language quiz was about almost forgotten words. Here are words that are typical of Trondheim. Can you manage them?	http://www.adressa.no/nyheter/trondheim/2016/09/16/Klarer-du-disse-typiske-ordene-fra-Trondheim-13327461.ece		
3438	nyheter	okonomi	Getting healthier in the barn	In a stately, thoroughly rehabilitated barn, people on sick leave must be rehabilitated back to work. "Friskgården Leinstrand" is Sør-Trøndelag's fourth in a row.	http://www.adressa.no/nyheter/okonomi/article1106027.ece		
3440	100sport	fotball	Ingebrigtsen: - Just to thank you for the gift package	RBK took the win after unnecessary penalties. Kåre Ingebrigtsen was happy about that.	http://www.adressa.no/100Sport/fotball/Ingebrigtsen---Bare-a-takke-for-gavepakken-191413b.html		
3441	100sport	vintersport	Crying Krogh threw his skis in anger	The bird of misfortune lost its skis twice during the joint start in Oberstdorf.	http://www.adressa.no/100Sport/vintersport/langrenn/Gratkvalt-Krogh-kastet-skiene-i-sinne-217878b.html		
3442	nyheter	okonomi	Ola Mæle has sold property for NOK 14 million in Namdalen	Real estate investor Ola Mæle has sold the Bangdal property on 14,000 acres to private players. In addition, 71,000 acres in Flatanger have been put up for sale.	http://www.adressa.no/nyheter/okonomi/2015/10/20/Ola-M%c3%a6le-har-solgt-eiendom-for-14-millioner-i-Namdalen-11705558.ece		
3444	meninger	ordetfritt	It makes me incredibly happy to see how well the boy I met at the training ground at Lade has succeeded	"Little did I know, at the time, that this was a pretty special vintage, both on and off the field," writes Kjell Inge Fremo in this opinion piece.	http://www.adressa.no/meninger/ordetfritt/2016/08/12/Det-gj%c3%b8r-meg-utrolig-glad-%c3%a5-se-hvor-godt-gutten-jeg-m%c3%b8tte-ved-treningsfeltet-p%c3%a5-Lade-har-lyktes-13165116.ece		
3445	100sport	fotball	Solskjaer confirms: Vegard Forren finished in Molde	The club will not pay what the international demands.	http://www.adressa.no/100Sport/fotball/Solskjar-bekrefter-Vegard-Forren-ferdig-i-Molde-227358b.html		
3446	nyheter	okonomi	Four weeks' detention for the head of the Number Information	The Trondheim company allegedly tricked companies into signing agreements without the companies themselves being aware of it.	http://www.adressa.no/nyheter/okonomi/2016/10/18/Fire-ukers-varetektsfengsling-for-ledere-i-Nummeropplysninga-13659982.ece		
3447	sport	sprek	Got healthier employees after health check	8 out of 10 change their lifestyle after receiving a health check from their employer.	http://www.adressa.no/sport/sprek/article3278247.ece		
3448	tema	arets tronder	Check who is proposed for Trønder of the Year	The proposals for NRK Trøndelag and Adresseavisen's honorary award have poured in. Here you can see who is proposed for the price.	http://www.adressa.no/tema/arets_tronder/2015/11/16/Sjekk-hvem-som-er-foresl%c3%a5tt-til-%c3%85rets-tr%c3%b8nder-11816823.ece		
3449	nyheter	trondheim	Walhalla breaks the law with these videos	The Norwegian Data Protection Authority believes that videos of theft cannot be published online.	http://www.adressa.no/nyheter/trondheim/article10112591.ece		
3450	nyheter	innenriks	FM network switched off in 2017	The Government has concluded that radio will be digitalised in 2017.	http://www.adressa.no/nyheter/innenriks/article10857917.ece		
3452	nyheter	okonomi	Now the founders of NTNU hammocks finally get their salaries	Amok Equipment sells Draumr hammocks from stores in Australia, South Korea and Denmark.	http://www.adressa.no/nyheter/okonomi/2016/04/27/N%c3%a5-f%c3%a5r-gr%c3%bcnderne-bak-NTNU-hengek%c3%b8ye-endelig-tatt-ut-l%c3%b8nn-12659686.ece		
3453	nyheter	innenriks	Warns against new stroller trend	You see them all over the place, the strollers that are completely covered with thick blankets. –This is unfortunate, says coroner Torleiv Ole Rognum.	http://www.adressa.no/nyheter/innenriks/article1589247.ece		
3454	nyheter	innenriks	- A lot of work being a parent without beating	Mohammed Osman Yusuf, former leader of Somali Youth in Lillehammer, believes that beating children is fundamental for children to understand what not to do. Gentile society launches child-rearing toolkit in response.	http://www.adressa.no/nyheter/innenriks/article1188624.ece		
3456	nyheter	sortrondelag	June (25) became Norwegian champion	Knocked out the boys and became the best tinsmith in the Norwegian Vocational Championships.	http://www.adressa.no/nyheter/sortrondelag/article10294587.ece		
3457	nyheter	trondheim	The whole of Åfjord mourned Karol	A packed Åfjord church yesterday morning bid farewell to the flood victim Karol Ciecka (20).	http://www.adressa.no/nyheter/trondheim/article618149.ece		
3458	nyheter	innenriks	Do you know that the authorities encourage you to have this at home?	It's not just German authorities urging people to stock up on "emergency provisions." Do you know the Norwegian list?	http://www.adressa.no/nyheter/innenriks/2016/08/26/Vet-du-at-myndighetene-oppfordrer-deg-til-%c3%a5-ha-dette-hjemme-13238683.ece		
3459	nyheter	nordtrondelag	What you can require in the event of a power outage	In addition to receiving compensation from the insurance company, the grid provider may also be required to provide compensation for faults in the power grid.	http://www.adressa.no/nyheter/nordtrondelag/article8675697.ece		
3460	pluss	kultur	Left wife and children to help others	Marte Hallem's grandfather was a refugee elos and led refugees to the next post before he went home and did the barn care. Now the history of the pilots becomes a theatrical performance.	http://www.adressa.no/pluss/kultur/article10876307.ece		
3461	100sport	vintersport	The Sensationalist: I'm Single	Emil Iversen lives at home with his mother and father and jokes that the victory in Oberstdorf will help the women's roof.	http://www.adressa.no/100Sport/vintersport/langrenn/Sensasjonsmannen---Jeg-er-singel-217854b.html		
3462	pluss	magasin	"This is what the gentlemen are going to look like on their hair this year"	Soda stream, Smurfs, Happy Tape and Quick Hairstyles. See the pictures of what left its mark on this decade.	http://www.adressa.no/pluss/magasin/2016/07/13/Slik-var-Tr%c3%b8ndelag-p%c3%a5-1970-tallet-13027457.ece		
3463	nyheter	nordtrondelag	Peder has not yet regained power at home	More than five days after the storm Hilde ravaged Trøndelag, Peder Norvald Lundemo is still without power.	http://www.adressa.no/nyheter/nordtrondelag/article8674495.ece		
