668	nyheter	trondheim	- Alle muslimske guttebarn her omskjæres	Omskjæring av gutter er ingen plikt innen islam. Likevel blir alle muslimske gutter i Trøndelag omskåret. Nå med loven i hånd.	http://www.adressa.no/nyheter/trondheim/2016/06/06/Alle-muslimske-guttebarn-her-omskj%c3%a6res-12842240.ece		
672	nyheter	okonomi	Tar et oppgjør med oppkjøpsryktene	I en video til de ansatte slår Ole Robert Reitan tilbake mot ryktene om oppkjøp av Rema 1000.	http://www.adressa.no/nyheter/okonomi/2016/12/10/Tar-et-oppgj%c3%b8r-med-oppkj%c3%b8psryktene-13912668.ece		
673	100sport	vintersport	Fransk profil langer ut mot Norge: – Hvordan er det mulig å prestere så dårlig?	Det norske landslaget innrømmer at de ikke er gode nok.	http://www.adressa.no/100Sport/vintersport/skiskyting/Fransk-profil-langer-ut-mot-Norge--Hvordan-er-det-mulig-a-prestere-sa-darlig-227676b.html		
674	nyheter	trondheim	Fikk jobb i julegave	I en tøff offshorebransje danket mastergradsstudent Camilla Erstad (25), ut flere hundre erfarne ingeniører, og fikk fast jobb.	http://www.adressa.no/nyheter/trondheim/article10469079.ece		
675	nyheter	sortrondelag	Sjekk disse tre store og sjeldne hunderasene i Trøndelag	Møt pyreneerhunden Du'Razelle, weimaranerene Cash og Carry og boerboelen Burre.	http://www.adressa.no/nyheter/sortrondelag/2016/02/27/Sta-staere-staest-12206032.ece		
676	meninger	ordetfritt	Hvis ikke noen tar til vettet snart, sier jeg takk for laget til Radio Norge, P4 og NRK radio	Da har vi allerede fått oppleve den første radiotausheten som vil møte landet del for del fra nyttår.	http://www.adressa.no/meninger/ordetfritt/2016/11/30/Hvis-ikke-noen-tar-til-vettet-snart-sier-jeg-takk-for-laget-til-Radio-Norge-P4-og-NRK-radio-13865782.ece		
677	nyheter	trondheim	Hvilken sjekkeapp er den beste?	Adresseavisen ba fire personer om å teste tre forskjellige datingapper. Hvilken er den beste?	http://www.adressa.no/nyheter/trondheim/2016/10/15/Hvilken-sjekkeapp-er-den-beste-13643777.ece		
678	nyheter	sortrondelag	Vill slåsskamp i åkeren	Mona Olsen ble vitne til et realt basketak, men vet ikke hvem som sto bak.	http://www.adressa.no/nyheter/sortrondelag/article1514041.ece		
679	forbruker	fritid	Er isbading sunt?	Tja, sier forskere.	http://www.adressa.no/forbruker/fritid/article1273832.ece		
681	forbruker	hjem	Ikke alle tjener på varmepumpe	Lar du deg friste til å skru opp temperaturen?	http://www.adressa.no/forbruker/hjem/article8791243.ece		
682	nyheter	trondheim	Kjøpte gløgg til 15 kroner med falsk tusenlapp	Kjøperen var vel kanskje litt vel gløgg.	http://www.adressa.no/nyheter/trondheim/article10464265.ece		
684	nyheter	trondheim	Åtte personer mistet hjemmet sitt i brann på Byåsen	Naboer hørte høye smell fra brannstedet.	http://www.adressa.no/nyheter/trondheim/article11519267.ece		
686	nyheter	okonomi	Landbrukseiendom i Malvik til salgs for 18,9 mill.	Eiendommen har 300 meter strandlinje.	http://www.adressa.no/nyheter/okonomi/article11188735.ece		
687	forbruker	hjem	Storgård solgt for 5,8 millioner over prisantydning	Søgstad gård i Levanger er solgt for 12,6 millioner kroner.	http://www.adressa.no/forbruker/hjem/article9826635.ece		
690	nyheter	trondheim	Syklet med flatskjerm på sykkelen. Begge var stjålet	Politiet melder om en vågal sykkeltyv på Byåsen.	http://www.adressa.no/nyheter/trondheim/2016/12/18/Syklet-med-flatskjerm-p%c3%a5-sykkelen.-Begge-var-stj%c3%a5let-13947740.ece		
691	pluss	okonomi	Nå er Rema-ansatte kledd i Moods of Norway	«Team ribbe» eller «team pinnekjøtt»?	http://www.adressa.no/pluss/okonomi/2016/11/26/N%c3%a5-er-Rema-ansatte-kledd-i-Moods-of-Norway-13842863.ece		
693	pluss	meninger	Tre kvinner i spissen for samene	I disse dager for hundre år siden, gjorde ildsjelene klart til samenes første landsmøte i Trondheim. I spissen for dette møtet sto tre kvinner.	http://www.adressa.no/pluss/meninger/2016/12/29/De-tre-vise-kvinner-13953985.ece		
694	nyheter	innenriks	To av tre sier nei til søndagsåpne butikker	67 prosent er imot å gjøre søndagen til handledag.	http://www.adressa.no/nyheter/innenriks/article10842857.ece		
695	100sport	vintersport	Flere profiler trekker seg fra Tour de Ski	Svenske utøvere rammet av sykdom kort tid før tourstarten.	http://www.adressa.no/100Sport/vintersport/langrenn/Flere-profiler-trekker-seg-fra-Tour-de-Ski-227946b.html		
697	nyheter	trondheim	Storbrann i Trondheim | #adressa	Få siste nytt her	http://www.adressa.no/nyheter/trondheim/article10420838.ece		
699	nyheter	okonomi	Snart kommer skattepengene på konto	Går du rundt og venter på at skattepengene skal komme inn på kontoen? I så fall behøver du ikke vente lenge.	http://www.adressa.no/nyheter/okonomi/2016/06/16/Snart-kommer-skattepengene-p%c3%a5-konto-12899114.ece		
700	nyheter	sortrondelag	Flere hunder på rømmen etter fyrverkeriet	Politiet opplyser at flere hunder stakk av da nyttårsrakettene ble sendt opp torsdag kveld.	http://www.adressa.no/nyheter/sortrondelag/2016/01/01/Flere-hunder-p%c3%a5-r%c3%b8mmen-etter-fyrverkeriet-11981120.ece		
701	nyheter	nordtrondelag	Disse spektakulære flyene landet på Værnes i 2015	Og dette er noe av det du får se på flyplassen i 2016.	http://www.adressa.no/nyheter/nordtrondelag/2015/12/28/Disse-spektakul%c3%a6re-flyene-landet-p%c3%a5-V%c3%a6rnes-i-2015-11848646.ece		
704	nyheter	moreromsdal	Sykehusrettssaken i gang	Nå er sykehusrettssaken mellom Kristiansund og staten i gang.	http://www.adressa.no/nyheter/moreromsdal/2016/05/23/Sykehusrettssaken-i-gang-12773904.ece		
705	nyheter	sortrondelag	Slamavgiften går ned med 216 kroner	Innbyggerne i åtte kommuner på begge sider av fylkesgrensa får lavere slamavgift. Årsaken er stordriftsfordeler.	http://www.adressa.no/nyheter/sortrondelag/2016/06/05/Setter-ned-slamavgift-i-%c3%a5tte-kommuner-12835622.ece		
706	nyheter	trondheim	Lege dømt til fem års fengsel for pasientovergrep	Den tidligere fastlegen dømmes til fem års fengsel for overgrep mot fem pasienter og mishandling av sin tidligere samboer. Han anket dommen på stedet.	http://www.adressa.no/nyheter/trondheim/2016/09/16/Lege-d%c3%b8mt-til-fem-%c3%a5rs-fengsel-for-pasientovergrep-13334523.ece		
707	kultur	musikk	Ekstrakonsert med Difference	På en og halv dag ble jubileumskonserten til Difference 11. februar neste år utsolgt. Nå er billetter til ekstrakonsert lagt ut.	http://www.adressa.no/kultur/musikk/2016/03/01/Ekstrakonsert-med-Difference-12221436.ece		
709	nyheter	trondheim	- Borghild funnet etter hjelp fra synsk kvinne	Hunden Borghild har vært savnet i Trondheim siden lørdag. Torsdag hadde eier Anne Marit Johansen kontakt med en påstått synsk kvinne og fikk tilsendt et kart som viste nøyaktig hvor hunden befant seg.	http://www.adressa.no/nyheter/trondheim/2016/12/22/Borghild-funnet-etter-hjelp-fra-synsk-kvinne-13966982.ece		
710	sport	skiskyting	Nåvik nærmer seg GULL-Emil	Som juniorer herjet de både nasjonalt og internasjonalt i sksikyting. Nå som senior begynner Stian Nåvik (23) igjen å yppe seg mot verdensmester Emil Hegle Svendsen (23).	http://www.adressa.no/sport/skiskyting/article1188482.ece		
711	nyheter	trondheim	Åpner kranene på Bakklandet	Med kaffe om dagen og mikrobrygget øl om kvelden håper driverne av kafé Soil og Taps å markere seg på Bakklandet.	http://www.adressa.no/nyheter/trondheim/article10907664.ece		
712	100sport	fotball	Tidligere NFF-president: - FIFAs etiske komité var meningsløs	Mens korrupsjonsryktene florerte i FIFA, satt den etiske komiteen og behandlet saker om en dommer i breddefotballen i Kenya.	http://www.adressa.no/100Sport/fotball/Tidligere-NFF-president---FIFAs-etiske-komit-var-meningslos-197980b.html		
713	nyheter	okonomi	20-åring fra Trondheim veddet én million - og vant	BI-student Andreas Wold Hofstad fra Trondheim kjøpte opp billig gjeld i selskap i pengetrøbbel.	http://www.adressa.no/nyheter/okonomi/article10937401.ece		
714	nyheter	nordtrondelag	Barndomshjemmet til Hans Rotmo brant ned	Politi og brannvesen rykket søndag kveld ut til en brann i det som var Hans Rotmos barndomshjem i Verdal.	http://www.adressa.no/nyheter/nordtrondelag/article1448611.ece		
715	nyheter	trondheim	- Vent med nettdating og turer på byen	- Vent med nettdating og turer på byen, sier daglig leder Bjørn Frengstad ved Senter for rådgiving etter samlivsbrudd.	http://www.adressa.no/nyheter/trondheim/2016/02/28/Tolv-f%c3%b8rstehjelpsr%c3%a5d-ved-samlivsbrudd-12197447.ece		
716	100sport	vintersport	Langrennslegenden Harald Grønningen er død	Harald Grønningen døde på Lensvik Sykehjem fredag 26. august etter lengre tids sykeleie. Han ble 81 år gammel.	http://www.adressa.no/100Sport/vintersport/langrenn/Langrennslegenden-Harald-Gronningen-er-dod-2231b.html		
717	nyheter	innenriks	Livstruende skadd i slåsskamp i Egersund	Egersund (NTB): En mann er pågrepet etter at en mann i slutten av 40-årene ble livstruende skadd i en slåsskamp i Egersund natt til lørdag.	http://www.adressa.no/nyheter/innenriks/2016/12/31/Livstruende-skadd-i-sl%c3%a5sskamp-i-Egersund-13999768.ece		
719	bolig	boligguiden	Innholdsrik enebolig med sokkelleilighet. Kr. 5000,- pr. mnd. i leieinntekt. Stor tomt på hele 1382 kvm. med pent opparbeidet hage - Garasje og steinlagt gårdsplass. Barnevennlig område nær ballbane og lekeplass - BoligGuiden - adressa.no	Boligen ligger på en flat eiendomstomt av stor størrelse. Sentral beliggenhet nære dagligvare, skole, barnehage, lekeplasser, ballbaner og idrettsanlegg på Dalgård. Det...	http://www.adressa.no/bolig/boligguiden/trondheim/trondheim-vest/bolig1195886.html		
720	nyheter	trondheim	Påkjørsel bakfra i Bjørndalen	Det oppsto trafikale problemer etter trafikkuhell i Bjørndalen.	http://www.adressa.no/nyheter/trondheim/2016/12/23/P%c3%a5kj%c3%b8rsel-bakfra-i-Bj%c3%b8rndalen-13974707.ece		
723	nyheter	trondheim	Nå blir dette dobbelt så dyrt	Økte parkeringsgebyr gir trondheimspolitikerne millioner mer å rutte med.	http://www.adressa.no/nyheter/trondheim/2016/12/27/N%c3%a5-blir-dette-dobbelt-s%c3%a5-dyrt-13966160.ece		
724	kultur	musikk	Minimalistisk trønder-rap	MUSIKK: Med intrikate tekster over solid produksjon gjør Kjartan Gaulfossen det klart at han mener alvor.	http://www.adressa.no/kultur/musikk/musikkanmeldelser/article7213841.ece		
725	nyheter	trondheim	Lettkledd Monte Cristo	Snart kommer lettkledde damer og menn til å sno seg rundt barens messingstolper. For restauranthuset Monte Cristo blir i helgen også til Harmans Salonger.	http://www.adressa.no/nyheter/trondheim/article52608.ece		
726	nyheter	trondheim	Politiet har avsluttet leting på Risvollan	Letingen etter en savnet mann på Risvollan i Trondheim er avsluttet fra politiets side.	http://www.adressa.no/nyheter/trondheim/2016/10/29/Politiet-har-avsluttet-leting-p%c3%a5-Risvollan-13714975.ece		
727	forbruker	hjem	Sliten sofa får nytt liv	På to dager forvandles en nedslitt 80-tallssofa til en moderne treseter.	http://www.adressa.no/forbruker/hjem/article1268977.ece		
728	nyheter	trondheim	Pågrepet i Trondheim etter stort beslag av «partydop»	En kvinne og mann i 30-årene ble pågrepet i en bolig mandag kveld. Politiet fant nesten 200 gram av MDMA.	http://www.adressa.no/nyheter/trondheim/2016/09/28/P%c3%a5grepet-i-Trondheim-etter-stort-beslag-av-%c2%abpartydop%c2%bb-13561968.ece		
731	nyheter	kuriosa	Påskens store krim-quiz	Ingen påske uten krim. Kjenner du igjen disse krim-heltene?	http://www.adressa.no/nyheter/kuriosa/2016/03/26/P%c3%a5skens-store-krim-quiz-12505071.ece		
732	nyheter	sortrondelag	Pågrepet etter melding om knivbruk i Rissa	Flere festdeltakere avhøres av politiet.	http://www.adressa.no/nyheter/sortrondelag/2017/01/01/P%c3%a5grepet-etter-melding-om-knivbruk-i-Rissa-14001229.ece		
733	nyheter	innenriks	- Jeg angrer ikke at jeg løy om identiteten min	Sjubarnsfaren Mohammed ville gi sine sju barn en trygg oppvekst i Namsos.	http://www.adressa.no/nyheter/innenriks/article7863611.ece		
734	nyheter	sortrondelag	Fant skilpadde i strandkanten	En vennegjeng fant en mulig dumpet skilpadde på badestranden da de badet i Skaun.	http://www.adressa.no/nyheter/sortrondelag/article9953898.ece		
735	nyheter	trondheim	Suste ned bakken i 40 km/t - så ble asfalten til grus	Plutselig var det stopp på sykkelstien. Dermed endte rulleskituren på legevakta for André Johnsen og Tom Marius Gråwe.	http://www.adressa.no/nyheter/trondheim/article10017958.ece		
738	nyheter	trondheim	Drosjeeiere risikerer å bli låst til Norgestaxi	En rekke drosjeeiere tilknyttet Norgestaxi har sagt opp løyvene i Norgestaxi. Men vender fylkespolitikerne tommelen ned for flere drosjesentraler i Trondheim, vurderer flere å trekke oppsigelsene.	http://www.adressa.no/nyheter/trondheim/2016/03/18/Drosjeeiere-som-vil-starte-egen-sentral-risikerer-%c3%a5-bli-l%c3%a5st-til-Norgestaxi-12292883.ece		
739	nyheter	sortrondelag	Nødbluss sendt gjennom vindu startet branntilløp	Politiet har opprettet sak.	http://www.adressa.no/nyheter/sortrondelag/2017/01/01/N%c3%b8dbluss-sendt-gjennom-vindu-startet-branntill%c3%b8p-14001017.ece		
742	nyheter	trondheim	Dette synet får du ikke se i år	I fjor var det 3000 innbyggere innom brannstasjonen da det var åpen dag. I år blir det null.	http://www.adressa.no/nyheter/trondheim/article10131536.ece		
743	nyheter	utenriks	Tyskland utlover dusør for etterlyst tunisier	Tysk påtalemyndighet utlover en dusør på 900 000 kroner for opplysninger som kan føre til pågripelse av den 24 år gamle tunisieren Anis Amri.	http://www.adressa.no/nyheter/utenriks/2016/12/21/Tyskland-utlover-dus%c3%b8r-for-etterlyst-tunisier-13964883.ece		
745	nyheter	sortrondelag	Lagkameratene sørger over Martinus (16)	16-åringen som omkom beskrives som omsorgsfull, positiv og rettferdig.	http://www.adressa.no/nyheter/sortrondelag/article3242089.ece		
747	nyheter	trondheim	Nå forsvinner Freiaskiltet	Freiaskiltets dager på Torvet i Trondheim er trolig talte.	http://www.adressa.no/nyheter/trondheim/article1539881.ece		
748	nyheter	trondheim	Nødetater rykker ut til trafikkuhell på Flatåsen	Tre stykker er kjørt til sykehus etter å ha krasjet med et tre.	http://www.adressa.no/nyheter/trondheim/2016/01/17/N%c3%b8detater-rykker-ut-til-trafikkuhell-p%c3%a5-Flat%c3%a5sen-12039028.ece		
749	nyheter	trondheim	Dro opp 492 kg hai med stang	Kameratgjeng fisket fem haier på en helg i Trondheimsfjorden.	http://www.adressa.no/nyheter/trondheim/article6346469.ece		
750	nyheter	trondheim	Frykter horer i gatene	En politianalyse viser at markedet for prostitusjon har eksplodert i Trondheim de siste tre årene. Nå frykter politiet at også gateprostituerte skal innta byen.	http://www.adressa.no/nyheter/trondheim/article552183.ece		
751	nyheter	trondheim	Båt fra Hurtigruten kjørte seg på grunn i Nidelva	Brannvesenet måtte rykke ut for å hjelpe den av grunn.	http://www.adressa.no/nyheter/trondheim/article11172014.ece		
752	nyheter	innenriks	De kalles for CV-generasjonen, flinke piker som sliter seg syke	De kalles for CV-generasjonen. De har høye forventninger til livet og til seg selv. Så høye at de går på helsa løs.	http://www.adressa.no/nyheter/innenriks/article8114263.ece		
755	nyheter	trondheim	Zett noen finere?	Eirik brukte 20 timer på denne Zelda-inspirerte pepperkakekreasjonen.	http://www.adressa.no/nyheter/trondheim/article6799135.ece		
756	100sport	fotball	Stortalent (15) vraket Rosenborg og Vålerenga	Unggutten får plass i A-troppen til 1.-divisjonslag.	http://www.adressa.no/100Sport/fotball/Stortalent-15-vraket-Rosenborg-og-Valerenga-227126b.html		
757	kultur	musikk	Gitarhelten Skjalg Raaen	Sambandet-gitarist Skjalg Raaen fikk fredag kveld Adresseavisen kulturstipend 2008 på 75 000 kroner.	http://www.adressa.no/kultur/musikk/article1005327.ece		
758	nyheter	okonomi	Wordfeud-Håkon svidde av 10,8 millioner på denne utsikten	Men tjente kun 129 000 kroner i fjor.	http://www.adressa.no/nyheter/okonomi/article8459345.ece		
759	nyheter	sortrondelag	- Jeg ble egentlig litt irritert	Melhus-sogneprest John Olav Hodne ble rundstjålet mens han holdt gudstjeneste i Melhus kirke.	http://www.adressa.no/nyheter/sortrondelag/article9210399.ece		
760	nyheter	innenriks	Dette bør du ikke spise etter holdbarhetsdatoen	Egg, sylteagurk, tacosaus og majones holder seg lenge, mens både leverpostei og lomper rakst blir grønne av mugg. Hvorfor er det slik?	http://www.adressa.no/nyheter/innenriks/article11615713.ece		
761	nyheter	nordtrondelag	Ungdom sniffer knust paracet	Ungdom på Innherred sniffer knust paracet og bruker det som «lekedop» i skolegården.	http://www.adressa.no/nyheter/nordtrondelag/article583541.ece		
762	nyheter	utenriks	Tre personer døde da småfly kolliderte i luften	McKinney (NTB-AP): Tre personer mistet livet da to småfly kolliderte i luften over Texas nyttårsaften.	http://www.adressa.no/nyheter/utenriks/2017/01/01/Tre-personer-d%c3%b8de-da-sm%c3%a5fly-kolliderte-i-luften-14001184.ece		
764	nyheter	okonomi	Bemanningsselskap som gikk konkurs gjenoppstår	Effect Bemanning gjenoppstår. Reitan er ikke med videre.	http://www.adressa.no/nyheter/okonomi/article10529391.ece		
765	nyheter	sortrondelag	76 drept de siste 30 årene i Trøndelag	Les om hvert enkelt drap i adressa.nos interaktive nettgrafikk.	http://www.adressa.no/nyheter/sortrondelag/article9314419.ece		
766	nyheter	utenriks	EU-motstander Tore O. Sandvik: - En farlig miks	Fylkesordføreren er selv EU-motstander, mens synes at Storbritannia bør være innenfor.	http://www.adressa.no/nyheter/utenriks/2016/06/24/Ser-for-seg-EU-i-to-hastigheter-12945738.ece		
767	nyheter	utenriks	- Jeg synes det er ekstremt ubehagelig	Karoline Bergh Ellingsen og Marie Flemmen Hellsaa bor i Brussel.	http://www.adressa.no/nyheter/utenriks/2016/03/22/Jeg-synes-det-er-ekstremt-ubehagelig-12462082.ece		
768	nyheter	utenriks	Se de dramatiske bildene fra angrepene	Flere titalls personer er bekreftet døde og flere skadde.	http://www.adressa.no/nyheter/utenriks/2016/03/22/Se-de-dramatiske-bildene-fra-angrepene-i-Brussel-12464043.ece		
770	100sport	fotball	Rekordinteresse for Rosenborg	RBK har solgt flere sesongkort enn på samme tid i fjor.	http://www.adressa.no/100Sport/fotball/Rekordinteresse-for-Rosenborg-227760b.html		
771	100sport	sjakk	Carlsens siste trekk fikk ekspertene til å skrike. Hylles som VM-historiens beste	– For en måte å avgjøre på.	http://www.adressa.no/100Sport/sjakk/Carlsens-siste-trekk-fikk-ekspertene-til-a-skrike-Hylles-som-VM-historiens-beste-226763b.html		
772	nyheter	trondheim	Trondheim kan få «psykebil»	Trondheim kan nå få en egen ambulanse for psykiatriske oppdrag. Politimester Nils Kristian Moe ønsker forslaget velkommen.	http://www.adressa.no/nyheter/trondheim/article1474307.ece		
774	nyheter	trondheim	Hun hacket en skarpskytter-rifle	Sikkerhetseksperten fra NTNU, Runa Sandvik (28), hacket seg inn på en skarpskytter-rifle og fikk den til å endre mål.	http://www.adressa.no/nyheter/trondheim/2015/10/26/Hun-hacket-en-skarpskytter-rifle-11723375.ece		
775	nyheter	okonomi	15 000 - 20 000 reisende berørt av tåketrøbbel	SAS med ekstrafly i formiddag og ventelister for å få avgårde passasjerene.	http://www.adressa.no/nyheter/okonomi/2015/10/12/15-000-20-000-reisende-ber%c3%b8rt-av-t%c3%a5ketr%c3%b8bbel-11673684.ece		
777	nyheter	trondheim	Bygger nye skjermer	Statens vegvesen skal skifte ut gamle støyskjermer i Okstadbakken. Flere hundre beboere på begge sider av E6 vil oppleve mindre trafikkstøy.	http://www.adressa.no/nyheter/trondheim/article10646662.ece		
779	nyheter	trondheim	Åpenbart beruset mann i trafikkulykke på Byåsen	Store skader på bilen.	http://www.adressa.no/nyheter/trondheim/2017/01/01/%c3%85penbart-beruset-mann-i-trafikkulykke-p%c3%a5-By%c3%a5sen-14001266.ece		
780	nyheter	trondheim	Tror det kun var én gjerningsmann	Mannen (21) som ble knivstukket søkte tilflukt inne på Nova hotell og konferansesenter.	http://www.adressa.no/nyheter/trondheim/2016/12/20/Tror-det-kun-var-%c3%a9n-gjerningsmann-13958978.ece		
781	nyheter	dokument	Maktkampen i Olavsfestdagene	Dette er historien om hvordan Olavsfestdagene kunne bruke sju millioner kroner for mye – uten at noen ante noen ting.	http://www.adressa.no/nyheter/dokument/2008/11/28/Maktkampen-i-Olavsfestdagene-1485012.ece		
785	nyheter	innenriks	Ødeleggende for ekteparet	FROGNER: Kristin Kirkemo Haukeland fikk klar beskjed fra aktoratet om at forklaringene hennes kan felle Per og Veronica Orderud.	http://www.adressa.no/nyheter/innenriks/article276086.ece		
787	nyheter	okonomi	Får ikke solgt denne til 25 millioner kroner	Big Bite-gründer trekker eneboligen i Malvik med en prisantydning på 25 millioner kroner, tilbake fra markedet.	http://www.adressa.no/nyheter/okonomi/2011/08/15/F%c3%a5r-ikke-solgt-denne-til-25-millioner-kroner-971903.ece		
788	nyheter	sortrondelag	Så dyrt blir det å kjøre på rødt	Satsene for brudd på trafikkreglene øker kraftig fra nyttår.	http://www.adressa.no/nyheter/sortrondelag/2016/12/16/S%c3%a5-dyrt-blir-det-%c3%a5-kj%c3%b8re-p%c3%a5-r%c3%b8dt-13935858.ece		
789	nyheter	trondheim	Sander ble født i ekspressfart på bussholdeplass	Da mamma Randi ropte at bilen måtte stanses på Saupstad, var det pappa Per Christian som måtte steppe inn som jordmor.	http://www.adressa.no/nyheter/trondheim/article7869337.ece		
791	100sport	vintersport	- Nordmenn var mistenkt for doping av FIS	Anders Aukland og Tore Ruud Hofstad skal være blant langrennsløperne som stod på FIS' «mistenktliste» for høye blodverdier.	http://www.adressa.no/100Sport/vintersport/langrenn/--Nordmenn-var-mistenkt-for-doping-av-FIS-221205b.html		
793	nyheter	trondheim	Nå har Big Bite fått konkurranse	Verdens største baguette-kjede etablert i Trondheim.	http://www.adressa.no/nyheter/trondheim/article10194238.ece		
794	nyheter	sortrondelag	Lastebil mot lastebil i Malvik	Ingen ble skadet etter en kollisjon mellom to lastebiler på E6 i Malvik.	http://www.adressa.no/nyheter/sortrondelag/2016/11/30/Lastebil-mot-lastebil-i-Malvik-13865418.ece		
795	sport	sprek	Tren både styrke og kondisjon	Skal formen bli bedre bør du følge et skikkelig treningsprogram.	http://www.adressa.no/sport/sprek/article1761312.ece		
799	nyheter	trondheim	Trailer krasjet i midtrabatten på E6	Store materielle skader.	http://www.adressa.no/nyheter/trondheim/2016/11/26/Trailer-krasjet-i-midtrabatten-p%c3%a5-E6-13845295.ece		
800	nyheter	trondheim	Historiske gatenavn	Her kan du lese om personene bak gatenavnene i Trondheim. Listen blir stadig utvidet.	http://www.adressa.no/nyheter/trondheim/byens_gater/article1041985.ece		
801	nyheter	nordtrondelag	Fly til Oslo over to timer forsinket	Tåke på Værnes skaper problemer.	http://www.adressa.no/nyheter/nordtrondelag/2016/09/18/Innstilte-fly-og-forsinkelser-p%c3%a5-grunn-av-t%c3%a5ka-13356963.ece		
803	nyheter	trondheim	- I min tid her i Trondheim parkering har vi aldri gjort noe lignende	Ny makstid for parkering fører til storjobb for Trondheim parkering.	http://www.adressa.no/nyheter/trondheim/2016/01/18/500-tretall-skal-klistres-p%c3%a5-parkeringsskilt-i-Trondheim-12042086.ece		
805	nyheter	okonomi	Ingen streik i Get Inspired	De lageransatte hos nettbutikken Get Inspired får tariffavtale. Det blir derfor ikke streik på lageret fra onsdag morgen.	http://www.adressa.no/nyheter/okonomi/2016/01/26/Ingen-streik-i-Get-Inspired-12078067.ece		
807	nyheter	trondheim	Innbrudd i kafeteriaen i Olavskvartalet	To menn innbringes fra Trondheim sentrum.	http://www.adressa.no/nyheter/trondheim/2016/09/04/Innbrudd-i-kafeteriaen-i-Olavskvartalet-13281475.ece		
808	100sport	vintersport	Svensk løper forbannet etter endring: - Vet at de ser på kvinner som svakere enn menn	– Det finnes ingen grunn til at vi må gå ti kilometer.	http://www.adressa.no/100Sport/vintersport/langrenn/Svensk-loper-forbannet-etter-endring---Vet-at-de-ser-pa-kvinner-som-svakere-enn-menn-227200b.html		
809	nyheter	trondheim	«Hun mistet pusten og ble helt grå i fjeset»	Stort utbrudd av RS-virus i Midt-Norge. Sanne var bare sju uker da hun ble rammet.	http://www.adressa.no/nyheter/trondheim/article6985811.ece		
811	pluss	kultur	Den ene døde av sykdom, den andre av skuffelse	To av rockens største døde talenter ble svindlet for sine inntekter. Den ene døde av sykdom, den andre av skuffelse.	http://www.adressa.no/pluss/kultur/2016/12/24/Sm%c3%a5-menn-med-store-hjerter-13973419.ece		
812	forbruker	hjem	Tatt ned, restaurert - satt opp på nytt	Mye er skjevt og skakt på Gammelstoggo, og sånn må det være, mener eierne Eva og Tore Sørung. De har brukt de siste tre årene på å pusse opp den flere hundre år gamle trønderlåna fra Storlidalen.	http://www.adressa.no/forbruker/hjem/article1127823.ece		
813	pluss	okonomi	Selger eneboliger til én million over antydning	Da boligprisstatistikken for august ble lagt frem mandag var det ingen overraskelse at det fortsett er en sterk prisvekst i boligmarkedet.	http://www.adressa.no/pluss/okonomi/2016/09/05/Selger-eneboliger-til-%c3%a9n-million-over-antydning-13286232.ece		
814	100sport	vintersport	Oppturen fortsetter for Andreas Martinsen i NHL	Trønderen fryktet han skulle bli synderen, men ble reddet av storartet opphenting: — Det var bare å si unnskyld til gutta.	http://www.adressa.no/100Sport/vintersport/Oppturen-fortsetter-for-Andreas-Martinsen-i-NHL-191179b.html		
815	nyheter	trondheim	Mann pågrepet for vold mot samboer	Skjedde på et utested i Trondheim sentrum.	http://www.adressa.no/nyheter/trondheim/2016/10/29/Mann-p%c3%a5grepet-for-vold-mot-samboer-13713164.ece		
816	nyheter	innenriks	Hurtigruten endrer avgangstider	Sørgående hurtigruter utsetter avgangen fra Trondheim, og nordgående gikk for tidlig fra Kristiansund 2 juledag.	http://www.adressa.no/nyheter/innenriks/2016/12/26/Hurtigruten-endrer-avgangstider-13980562.ece		
818	nyheter	trondheim	- Jeg sa «voff» før jeg sa «mamma», så målet er å bli politi i hundepatruljen	Ole Anders Dahl (24) sto helt først i køa, da 300 ungdommer møtte opp på åpen kveld i politihuset i Trondheim.	http://www.adressa.no/nyheter/trondheim/2016/02/10/Jeg-sa-%c2%abvoff%c2%bb-f%c3%b8r-jeg-sa-%c2%abmamma%c2%bb-s%c3%a5-m%c3%a5let-er-%c3%a5-bli-politi-i-hundepatruljen-12143473.ece		
819	nyheter	innenriks	Tidligere stortingsrepresentant dømt for underslag	Namsos (NTB): Den tidligere politikeren Inge Staldvik er i Namdal tingrett dømt til fem måneders ubetinget fengsel for underslag fra Nord-Trøndelag Bonde- og småbrukerlag.	http://www.adressa.no/nyheter/innenriks/article9867625.ece		
820	nyheter	nordtrondelag	Tør ikke stole på leveringen - flytter julaftenavisa én dag	For å sikre leserne en fyldig lørdagspakke har Namdalsavisa begynt å trykke lørdagsstoffet i fredagsavisen. Årsaken er at Kvikkas ikke klarer å distribuere lørdagsavisen.	http://www.adressa.no/nyheter/nordtrondelag/2016/12/22/Abonnenter-i-distriktene-f%c3%a5r-ikke-l%c3%b8rdagsavisen-13968871.ece		
821	nyheter	trondheim	Vikåsen ble ingen by	Planene om å anlegge en ny stor bydel i «østområdene» - Vikåsen, Fortunalia, Vikeraunet - slo fullstendig feil. På 3000 dekar jomfruelig mark skulle det bygges 4000 boliger for 12 000-15 000 mennesker. Nå blir store deler av området tilbakeført til naturen.	http://www.adressa.no/nyheter/trondheim/article219630.ece		
